Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
05/04/2021,18,VA,64524,7249064,71298,24440,4250298,27527,Admin,64524,71298,42743,3140309,45655
05/04/2021,18,US,988846,247769049,2194483,376937,147894671,877545,Report,988846,2194483,645068,106168588,1345876
05/04/2021,18,NM,1638,1852022,14660,757,1071770,5003,Report,1638,14660,991,817718,9702
05/04/2021,18,CA,341723,33896779,305810,117603,20844361,122903,Admin,341723,305810,233166,14009306,189991
05/04/2021,18,GA,68687,6973197,64620,22092,3954019,20441,Admin,68687,64620,47612,3018912,44891
05/04/2021,18,ME,23401,1224746,12453,8876,742509,5308,Report,23401,12453,17204,557579,7752
05/04/2021,18,AZ,17087,5193862,36127,5682,3070783,14268,Report,17087,36127,11522,2183095,22144
05/04/2021,18,LTC,2151,7800254,1543,1537,4605099,1085,Admin,2151,1543,786,3146637,527
05/04/2021,18,NE,13075,1579637,12608,3368,884225,3114,Admin,13075,12609,9773,731335,9628
05/04/2021,18,KY,27341,3364893,19954,8270,1900110,6740,Admin,27341,19955,20183,1559975,13768
05/04/2021,18,NY,113658,16178509,170878,35979,9491250,67117,Report,113658,170878,78843,7072752,106000
05/04/2021,18,RI,6785,947446,8766,1340,572714,3178,Report,6785,8766,5412,409424,5584
05/04/2021,18,MD,56823,5261552,53759,16244,3112243,21650,Admin,56823,53759,42033,2314408,33186
05/04/2021,18,WI,41745,4988438,38692,10934,2777572,11310,Admin,41745,38692,32011,2289321,28138
05/04/2021,18,IA,7956,2461590,22154,2334,1411499,6430,Report,7956,22154,5854,1128668,15911
05/04/2021,18,RP,49,20460,108,49,12709,108,Admin,49,108,49,8932,88
05/04/2021,18,OR,40896,3422085,38668,16853,2041298,17984,Admin,40896,38668,26204,1471384,21757
05/04/2021,18,UT,20783,2285858,19570,7169,1361458,7300,Admin,20783,19570,14604,1013545,12848
05/04/2021,18,KY,6501,3196561,18906,2053,1837229,6869,Report,6501,18906,4528,1456343,12386
05/04/2021,18,CA,86797,31468937,299430,38758,19724168,131969,Report,86797,299430,49872,12676173,171378
05/04/2021,18,PR,41442,2853075,28758,13818,1737362,13412,Admin,41442,28759,28088,1200035,15680
05/04/2021,18,MT,6293,823958,5156,1996,458065,1522,Admin,6293,5156,4515,383401,3836
05/04/2021,18,MO,10476,4096058,31640,2592,2391425,10056,Report,10476,31640,7641,1756227,21263
05/04/2021,18,SD,3928,726177,4122,972,400868,973,Admin,3928,4122,3054,344381,3325
05/04/2021,18,ID,1526,1102927,7412,402,611884,2360,Report,1526,7412,1152,500882,5101
05/04/2021,18,ME,12993,1282679,12674,3700,766982,4656,Admin,12993,12674,10297,588558,9035
05/04/2021,18,NM,16128,1994797,13445,4262,1130981,3973,Admin,16128,13445,12153,894891,9612
05/04/2021,18,MN,11562,4509359,43493,4302,2687935,18465,Report,11562,43493,7346,2021447,25487
05/04/2021,18,WV,2743,1188740,6542,884,648659,1549,Report,2743,6542,1875,555684,4839
05/04/2021,18,TX,172945,20622021,180200,60516,12105206,65460,Admin,172945,180201,119109,9185509,119987
05/04/2021,18,DC,7756,706943,6988,1811,422906,2422,Admin,7756,6989,6022,298849,4644
05/04/2021,18,NJ,84020,7648451,74598,27964,4512646,27453,Admin,84020,74598,59613,3389782,49528
05/04/2021,18,IL,17037,9705012,80149,9361,5946789,37512,Report,17037,80149,9397,3998074,44634
05/04/2021,18,MD,34255,4946283,47218,12831,2978036,20746,Report,34255,47218,21823,2147415,27193
05/04/2021,18,FM,327,36452,237,140,21343,139,Admin,327,238,229,15174,132
05/04/2021,18,MP,366,41682,335,92,22746,136,Admin,366,335,274,18960,200
05/04/2021,18,TN,36241,4622079,35182,9906,2595612,9720,Admin,36241,35182,26903,2079551,25703
05/04/2021,18,AL,24829,2813183,22768,9656,1649413,8440,Admin,24829,22768,16319,1240008,14917
05/04/2021,18,AK,309,563184,3084,194,310938,1143,Report,309,3084,151,263754,2029
05/04/2021,18,CO,31144,4602145,46187,7960,2728860,14771,Report,31144,46187,23498,1972476,29224
05/04/2021,18,MA,35674,6438914,75177,11764,3976669,35912,Report,35674,75177,25098,2655965,40163
05/04/2021,18,LA,2730,2733324,9515,1380,1540125,3145,Report,2730,9515,1434,1252156,6280
05/04/2021,18,FM,329,35663,358,185,20948,163,Report,329,358,205,14829,218
05/04/2021,18,NH,13966,1207398,14928,5491,728089,5648,Admin,13966,14928,8929,510856,9453
05/04/2021,18,FL,180240,16754285,147425,55162,9722430,54285,Admin,180240,147426,131431,7241784,100334
05/04/2021,18,MS,9341,1755406,9432,3131,973351,2865,Admin,9341,9432,6381,825502,6694
05/04/2021,18,LTC,172,7802685,1566,119,4872425,1126,Report,172,1566,0,0,0
05/04/2021,18,AS,25,39782,134,11,22183,69,Admin,25,135,14,17519,65
05/04/2021,18,SC,29676,3515811,24884,10457,1990934,8164,Admin,29676,24884,20504,1589708,17440
05/04/2021,18,TN,6856,4116429,32466,1912,2422746,10791,Report,6856,32466,4914,1740456,21107
05/04/2021,18,KS,3588,2059674,13416,1444,1198332,4137,Report,3588,13416,2628,951548,10280
05/04/2021,18,OH,69387,9004342,63938,19261,5007121,18376,Admin,69387,63939,52299,4216774,46856
05/04/2021,18,AR,12693,1955868,11580,4391,1137230,3714,Admin,12693,11581,8523,861175,8051
05/04/2021,18,DE,6874,839298,7658,2196,494673,2719,Admin,6874,7658,4837,375576,5190
05/04/2021,18,MI,79460,7714019,64286,23953,4377671,20966,Admin,79460,64286,57574,3460703,44250
05/04/2021,18,MH,82,27154,194,37,14789,86,Report,82,194,44,12336,109
05/04/2021,18,VI,565,65264,406,192,36728,145,Admin,565,406,373,28854,265
05/04/2021,18,LA,16122,2935423,16003,5593,1620640,5500,Admin,16122,16003,10919,1400508,10800
05/04/2021,18,HI,2057,1259768,11369,1601,759068,6104,Report,2057,11369,522,522156,5556
05/04/2021,18,RI,9201,990596,8931,2635,591936,3201,Admin,9201,8931,6674,435145,5818
05/04/2021,18,GU,912,134018,1303,367,77631,512,Report,912,1303,570,56862,807
05/04/2021,18,AL,17352,2644674,20711,6316,1563168,7113,Report,17352,20711,11558,1179793,14282
05/04/2021,18,UT,33028,2201015,18893,14983,1300413,7936,Report,33028,18893,18474,800160,11150
05/04/2021,18,NC,27196,7227406,58984,5930,4208122,16656,Report,27196,58984,20793,3212803,42728
05/04/2021,18,MA,81153,6766943,81835,32806,4131426,37405,Admin,81153,81835,50680,2833184,46130
05/04/2021,18,ND,1781,573007,1888,777,318280,672,Admin,1781,1888,1125,269710,1267
05/04/2021,18,MP,433,41275,337,176,22643,136,Report,433,337,257,18673,202
05/04/2021,18,PA,71025,10438087,105920,30949,6482497,51633,Report,71025,105920,43917,4308237,57792
05/04/2021,18,IL,95063,10411722,83499,32264,6231099,34088,Admin,95063,83500,64196,4332236,50771
05/04/2021,18,NH,3378,1157226,3556,2890,814918,2727,Report,3378,3556,1429,410323,1318
05/04/2021,18,GA,42175,6503909,63329,13590,3784833,18400,Report,42175,63329,29331,2730134,44030
05/04/2021,18,NY,172737,17298361,159103,54351,9848967,54231,Admin,172737,159103,123303,7661945,108032
05/04/2021,18,VI,652,63661,494,255,36012,194,Report,652,494,399,27208,301
05/04/2021,18,RP,105,20410,154,105,12659,154,Report,105,154,106,8961,135
05/04/2021,18,TX,73544,19350193,161661,26889,11580379,59003,Report,73544,161661,48547,8130177,103693
05/04/2021,18,CT,14365,3336074,31994,5506,1996948,12566,Report,14365,31994,9807,1447776,20182
05/04/2021,18,PR,5284,1974000,27670,1658,1228225,16160,Report,5284,27670,3730,818701,12523
05/04/2021,18,MH,358,29620,119,303,16187,70,Admin,358,120,121,13476,59
05/04/2021,18,NJ,49604,7518475,66588,14064,4517950,26010,Report,49604,66588,37928,3354569,43439
05/04/2021,18,ID,8933,1156394,7602,2722,632630,2453,Admin,8933,7602,6780,528981,5394
05/04/2021,18,SD,2371,713850,4712,746,397042,979,Report,2371,4712,1682,336891,3890
05/04/2021,18,WA,14913,6056250,63251,8395,3637481,31793,Report,14913,63251,7569,2573072,32366
05/04/2021,18,AR,4538,1834452,13845,1537,1081636,4306,Report,4538,13845,3444,795792,9006
05/04/2021,18,MT,851,774946,5566,266,440435,1875,Report,851,5566,620,353547,3751
05/04/2021,18,NV,25195,2227855,19553,8689,1292563,7251,Admin,25195,19553,16780,976240,12387
05/04/2021,18,WA,69564,6463888,64426,32108,3828237,30333,Admin,69564,64427,40271,2774675,35476
05/04/2021,18,AZ,40586,5616931,37957,13735,3250681,13604,Admin,40586,37957,28981,2480352,25669
05/04/2021,18,OR,18575,3178607,34617,9281,1920751,17558,Report,18575,34617,9922,1353950,17899
05/04/2021,18,OK,2543,2723545,12940,1162,1563442,4302,Report,2543,12940,1467,1199983,8806
05/04/2021,18,DE,3243,787056,8282,1220,475407,2866,Report,3243,8282,2391,334001,5232
05/04/2021,18,VA,41048,6888785,69502,18678,4088350,26488,Report,41048,69502,23981,2952623,42097
05/04/2021,18,WY,1958,375211,1833,757,209988,581,Admin,1958,1833,1305,174349,1316
05/04/2021,18,VT,8551,651106,7576,4358,397141,4279,Admin,8551,7576,4739,280484,3797
05/04/2021,18,WI,5526,4767068,37833,1944,2718366,11523,Report,5526,37833,3902,2137739,26051
05/04/2021,18,MN,38817,4722048,41599,13546,2776656,15730,Admin,38817,41599,26857,2133464,26845
05/04/2021,18,NC,60060,7777037,54327,15849,4486343,17160,Admin,60060,54327,45793,3548224,38869
05/04/2021,18,MI,12681,7325604,66577,3386,4226748,23492,Report,12681,66577,9827,3325862,44337
05/04/2021,18,NV,2265,2111052,17040,625,1255405,6254,Report,2265,17040,1713,898594,11109
05/04/2021,18,SC,2029,3317032,21975,1158,1917580,7394,Report,2029,21975,1993,1461521,15089
05/04/2021,18,IN,10208,4277886,39356,1819,2488094,14435,Report,10208,39356,6940,1886703,25162
05/03/2021,18,OK,5202,2721002,13372,1996,1562280,4395,Report,5202,13372,3331,1198516,9114
05/03/2021,18,IL,45739,9687975,84992,22312,5937428,40592,Report,45739,84992,25967,3988677,46206
05/03/2021,18,WY,1737,373253,1971,505,209231,586,Admin,1737,1972,1280,173044,1439
05/03/2021,18,SC,16002,3315003,29125,5082,1916422,9708,Report,16002,29125,11060,1459528,19577
05/03/2021,18,GA,54757,6904510,66352,15965,3931927,20824,Admin,54757,66352,41139,2971300,46071
05/03/2021,18,DE,6329,832424,7958,1351,492477,2803,Admin,6329,7959,5002,370739,5379
05/03/2021,18,AS,153,39757,134,104,22172,69,Admin,153,134,49,17505,64
05/03/2021,18,CT,21475,3321709,32505,9403,1991442,13281,Report,21475,32505,12492,1437969,19871
05/03/2021,18,MD,25207,4912028,51094,11093,2965205,23447,Report,25207,51094,14165,2125592,28137
05/03/2021,18,NE,7714,1566562,13202,2356,880857,3177,Admin,7714,13203,5714,721562,10133
05/03/2021,18,VI,546,64699,414,183,36536,152,Admin,546,414,377,28481,268
05/03/2021,18,VT,7071,642555,7494,3929,392783,4278,Admin,7071,7494,3705,275745,3708
05/03/2021,18,NV,11414,2108787,17639,3739,1254780,6643,Report,11414,17639,7915,896881,11290
05/03/2021,18,ID,5752,1147461,7839,2901,629908,2480,Admin,5752,7839,3083,522201,5533
05/03/2021,18,WI,19771,4761542,38738,5951,2716422,11894,Report,19771,38738,13853,2133837,26529
05/03/2021,18,MI,31368,7312923,68588,9635,4223362,24773,Report,31368,68588,22804,3316035,45082
05/03/2021,18,AZ,14120,5176775,37787,6250,3065101,14961,Report,14120,37787,8146,2171573,23090
05/03/2021,18,MI,49923,7634559,65568,14500,4353718,22231,Admin,49923,65569,37245,3403129,42632
05/03/2021,18,WA,45052,6394324,65940,19550,3796129,31591,Admin,45052,65940,26983,2734404,35351
05/03/2021,18,AL,24449,2788354,23561,9097,1639757,8579,Admin,24449,23562,16247,1223689,15461
05/03/2021,18,MN,29807,4683231,43204,10859,2763110,17075,Admin,29807,43205,19986,2106607,26988
05/03/2021,18,CA,197109,31382140,318725,80111,19685410,143378,Report,197109,318725,120448,12626301,179035
05/03/2021,18,GA,1478,6461734,64319,690,3771243,18668,Report,1478,64319,1050,2700803,44644
05/03/2021,18,UT,20105,2265075,20289,6332,1354289,7887,Admin,20105,20289,14439,998941,12901
05/03/2021,18,AZ,31041,5576345,39421,11028,3236946,14107,Admin,31041,39421,21934,2451371,26417
05/03/2021,18,WY,33,358545,1409,32,202778,393,Report,33,1409,28,162356,983
05/03/2021,18,ID,2470,1101401,7517,735,611482,2435,Report,2470,7517,1848,499730,5126
05/03/2021,18,FM,115,35334,457,102,20763,172,Report,115,457,36,14624,299
05/03/2021,18,CA,261537,33555056,312190,90637,20726758,130353,Admin,261537,312190,178861,13776140,188366
05/03/2021,18,TN,35412,4585838,36200,10074,2585706,9899,Admin,35412,36201,26080,2052648,26436
05/03/2021,18,NJ,38751,7468871,70645,11791,4503886,29301,Report,38751,70645,30050,3316641,44054
05/03/2021,18,PR,23986,2811633,28960,9626,1723544,14446,Admin,23986,28960,14773,1171947,14828
05/03/2021,18,OR,22561,3160032,35935,12647,1911470,18248,Report,22561,35935,11314,1344028,18482
05/03/2021,18,IA,19760,2453634,22601,6016,1409165,6545,Report,19760,22601,13798,1122814,16196
05/03/2021,18,VT,8729,589665,7450,5401,364541,4345,Report,8729,7450,3796,245497,3302
05/03/2021,18,NV,14204,2202660,19522,5654,1283874,7360,Admin,14204,19523,8342,959460,12311
05/03/2021,18,NH,14080,1193432,15568,5945,722598,5953,Admin,14080,15569,8534,501927,9631
05/03/2021,18,NM,15154,1850384,14851,6971,1071013,5104,Report,15154,14851,8073,816727,9763
05/03/2021,18,RI,5958,940661,9800,2085,571374,4546,Report,5958,9800,3888,404012,5248
05/03/2021,18,DC,4656,620186,6240,2557,387402,3480,Report,4656,6240,2353,219876,3288
05/03/2021,18,CT,29872,3458886,34466,6874,2043705,12332,Admin,29872,34466,23721,1521289,22851
05/03/2021,18,MN,22262,4497797,43982,10410,2683633,19167,Report,22262,43982,12388,2014101,25232
05/03/2021,18,MO,23382,4085582,32377,5985,2388833,11056,Report,23382,32377,17487,1748586,21002
05/03/2021,18,RP,105,20411,153,105,12660,154,Admin,105,154,105,8883,134
05/03/2021,18,NC,47584,7716977,55189,13807,4470494,18023,Admin,47584,55190,36318,3502431,38771
05/03/2021,18,NJ,66786,7564431,75829,19302,4484682,29250,Admin,66786,75829,49977,3330169,48684
05/03/2021,18,OH,46729,8934955,66506,14525,4987860,19102,Admin,46729,66506,33690,4164475,48472
05/03/2021,18,NC,31662,7200210,61755,9974,4202192,18993,Report,31662,61755,22176,3192010,43332
05/03/2021,18,ND,332,567560,2135,79,316590,748,Report,332,2135,259,253174,1315
05/03/2021,18,HI,5387,1257711,12918,1637,757467,7107,Report,5387,12918,3824,521634,6109
05/03/2021,18,NY,84324,16064851,172633,29079,9455271,69250,Report,84324,172633,56508,6993909,105434
05/03/2021,18,KS,10721,2206518,15358,3741,1260578,4377,Admin,10721,15359,7468,991164,11467
05/03/2021,18,RI,4536,981395,9276,1962,589301,3437,Admin,4536,9277,2824,428471,5905
05/03/2021,18,SD,226,711479,4493,82,396296,909,Report,226,4493,198,335209,3736
05/03/2021,18,US,1938411,262345900,2329360,645181,154162589,882948,Admin,1938411,2329360,1380384,114295725,1497495
05/03/2021,18,LA,20539,2730594,10011,8030,1538745,3355,Report,20539,10011,12334,1250722,6557
05/03/2021,18,KY,19785,3337552,20024,5810,1891840,6916,Admin,19785,20024,14746,1539792,13547
05/03/2021,18,ME,543,1201345,13216,195,733633,5924,Report,543,13216,378,540375,7511
05/03/2021,18,ND,1370,571226,2169,530,317503,732,Admin,1370,2170,862,268585,1474
05/03/2021,18,LTC,854,7802513,1560,621,4872306,1119,Report,854,1560,0,0,0
05/03/2021,18,MP,433,41316,337,176,22654,136,Admin,433,337,257,18686,202
05/03/2021,18,FL,150328,16574045,146921,55682,9667268,55962,Admin,150328,146922,116960,7110353,97676
05/03/2021,18,ME,9149,1269686,13354,2746,763282,5429,Admin,9149,13355,7289,578261,8878
05/03/2021,18,VI,22,63009,487,15,35757,189,Report,22,487,25,26809,296
05/03/2021,18,NE,23819,1463240,11791,5048,839338,2931,Report,23819,11791,18775,666483,8961
05/03/2021,18,AK,433,562875,3187,228,310744,1192,Report,433,3187,273,263603,2081
05/03/2021,18,OK,10979,2844816,13978,3816,1605490,4702,Admin,10979,13979,7808,1300194,9794
05/03/2021,18,MA,38207,6403240,78246,16366,3964905,38361,Report,38207,78246,22706,2630867,40649
05/03/2021,18,TN,14327,4109573,33223,4613,2420834,11419,Report,14327,33223,9583,1735542,21247
05/03/2021,18,HI,5840,1373474,10496,3128,830174,4774,Admin,5840,10496,2877,567390,5811
05/03/2021,18,GU,1201,133106,1374,517,77264,524,Report,1201,1374,737,56292,861
05/03/2021,18,NH,2595,1153848,3424,1805,812028,2653,Report,2595,3424,1011,408894,1155
05/03/2021,18,UT,74,2167987,18900,25,1285430,8141,Report,74,18900,85,781686,10854
05/03/2021,18,AR,10983,1943175,11899,3245,1132839,3702,Admin,10983,11899,7935,852652,8354
05/03/2021,18,MD,43516,5204729,54506,14866,3095999,23379,Admin,43516,54506,30259,2272375,32107
05/03/2021,18,IA,14711,2521473,21380,3748,1434409,5709,Admin,14711,21381,11421,1164532,16112
05/03/2021,18,MH,164,29262,79,47,15884,30,Admin,164,79,117,13355,49
05/03/2021,18,MH,229,27072,191,86,14752,84,Report,229,191,146,12292,107
05/03/2021,18,KY,3378,3190060,19073,1524,1835176,7100,Report,3378,19073,2046,1451815,12315
05/03/2021,18,LTC,1287,7798103,1629,854,4603562,1138,Admin,1287,1629,529,3145851,546
05/03/2021,18,RP,0,20305,142,0,12554,141,Report,0,142,0,8855,121
05/03/2021,18,MP,0,40842,337,0,22467,132,Report,0,337,0,18416,205
05/03/2021,18,IL,64758,10316659,87578,23159,6198835,36479,Admin,64758,87578,43814,4268040,52259
05/03/2021,18,WI,24599,4946693,39534,5763,2766638,11756,Admin,24599,39534,19620,2257310,28416
05/03/2021,18,AR,5756,1829914,13644,1788,1080099,4281,Report,5756,13644,4110,792348,8770
05/03/2021,18,MT,1263,774095,5625,335,440169,1901,Report,1263,5625,997,352927,3780
05/03/2021,18,DE,2648,783813,8591,1212,474187,3016,Report,2648,8591,1451,331610,5325
05/03/2021,18,PA,81147,11150076,102612,31218,6864530,47054,Admin,81147,102612,54691,4609023,59582
05/03/2021,18,FM,441,36125,216,211,21203,134,Admin,441,217,295,14945,113
05/03/2021,18,MO,26777,4313003,31137,6874,2464862,8425,Admin,26777,31137,20899,1948883,23489
05/03/2021,18,PA,69923,10367062,107661,34644,6451548,54165,Report,69923,107661,37773,4264320,56551
05/03/2021,18,SC,22734,3486135,25225,6309,1980477,8159,Admin,22734,25225,17664,1569204,17690
05/03/2021,18,NM,8109,1978669,13291,3312,1126719,4158,Admin,8109,13292,5169,882738,9230
05/03/2021,18,TX,158164,20449076,184572,50596,12044690,68304,Admin,158164,184573,114377,9066400,121153
05/03/2021,18,GU,630,145375,1207,324,81200,364,Admin,630,1208,359,64619,884
05/03/2021,18,CO,21899,4571001,47140,5922,2720900,15775,Report,21899,47140,16132,1948978,29106
05/03/2021,18,CO,42263,4836693,48838,10909,2829795,15194,Admin,42263,48839,32186,2109736,34080
05/03/2021,18,WV,299,1185997,6643,55,647775,1567,Report,299,6643,287,553809,4911
05/03/2021,18,FL,74750,15566404,136806,29994,9260077,59217,Report,74750,136806,47329,6461145,79242
05/03/2021,18,MS,102,1591997,10184,16,925909,3889,Report,102,10184,223,708566,6300
05/03/2021,18,OR,33526,3381189,38591,10432,2024445,18529,Admin,33526,38591,24195,1445180,20860
05/03/2021,18,VA,56321,7184540,75281,20127,4225858,29014,Admin,56321,75282,38710,3097566,47818
05/03/2021,18,IN,19588,4267678,40284,5642,2486275,15443,Report,19588,40284,13083,1879763,25480
05/03/2021,18,PR,9987,1968716,27963,5791,1226567,16334,Report,9987,27963,4631,814971,12666
05/03/2021,18,NY,147446,17125624,160808,41028,9794616,56882,Admin,147446,160808,108578,7538642,106684
05/03/2021,18,VA,21075,6847737,71930,9103,4069672,27513,Report,21075,71930,13221,2928642,43143
05/03/2021,18,AS,0,38743,165,0,21597,80,Report,0,165,0,17142,83
05/03/2021,18,WV,3993,1245519,6756,2239,691356,2150,Admin,3993,6757,1944,575418,4698
05/03/2021,18,KS,2490,2056086,13440,1032,1196888,4182,Report,2490,13440,1918,948920,10239
05/03/2021,18,US,1188734,246780203,2287393,470722,147517734,935439,Report,1188734,2287393,748868,105523520,1376490
05/03/2021,18,DC,7784,699187,6790,1617,421095,2572,Admin,7784,6791,6281,292827,4286
05/03/2021,18,MA,68611,6685790,84136,26514,4098620,39766,Admin,68611,84136,44043,2782504,45834
05/03/2021,18,MS,9411,1746065,9936,3260,970220,2856,Admin,9411,9937,6326,819121,7189
05/03/2021,18,WA,57622,6041337,66756,27412,3629086,33806,Report,57622,66756,31360,2565503,33654
05/03/2021,18,SD,2693,722249,4543,746,399896,974,Admin,2693,4543,2073,341327,3738
05/03/2021,18,MT,3749,817665,5666,1118,456069,1590,Admin,3749,5667,2950,378886,4230
05/03/2021,18,AK,1398,590048,1871,664,321137,720,Admin,1398,1871,717,278361,1188
05/03/2021,18,AL,4605,2627322,21299,1955,1556852,7446,Report,4605,21299,2756,1168235,14510
05/03/2021,18,LA,14174,2919301,16572,4990,1615047,5476,Admin,14174,16572,9598,1389589,11355
05/03/2021,18,IN,38596,4630510,43622,11302,2627411,13189,Admin,38596,43623,28083,2071429,31632
05/03/2021,18,OH,32813,8563155,70120,11061,4842296,21193,Report,32813,70120,22147,3906991,48513
05/03/2021,18,TX,71533,19276649,168987,28048,11553490,62726,Report,71533,168987,43903,8081630,107077
05/02/2021,18,MT,6144,772832,5793,1815,439834,1965,Report,6144,5793,4458,351930,3877
